booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
HB-008556,Resort Hotel,0,383,2024,October,40,6,2024-10-06,0,3,3,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,C,1,No Deposit,315.0,,0,Transient-Party,66.0,0,0
HB-103167,City Hotel,0,0,2024,December,50,13,2024-12-13,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,391.0,,0,Transient,88.2,1,0
HB-042038,City Hotel,1,104,2023,August,35,30,2023-08-30,2,1,2,0.0,0,HB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,90.0,0,0
HB-117444,City Hotel,0,6,2025,July,31,31,2025-07-31,1,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,,0,Transient,156.76,1,2
HB-099697,City Hotel,0,377,2024,October,42,14,2024-10-14,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
HB-023897,Resort Hotel,0,99,2024,April,18,30,2024-04-30,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Contract,58.38,0,0
HB-052754,City Hotel,1,63,2024,June,24,11,2024-06-11,0,1,3,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,159.3,0,0
HB-031189,Resort Hotel,0,30,2024,December,51,16,2024-12-16,0,2,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,49.0,1,1
HB-058509,City Hotel,1,461,2024,October,41,13,2024-10-13,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-118109,City Hotel,0,87,2025,August,33,12,2025-08-12,2,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,160.0,0,2
HB-040624,City Hotel,0,28,2023,August,31,3,2023-08-03,1,3,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
HB-048765,City Hotel,1,112,2024,March,13,30,2024-03-30,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,64.0,0,0
HB-000458,Resort Hotel,0,113,2023,July,28,16,2023-07-16,2,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,67.0,,0,Transient,96.3,0,0
HB-077471,City Hotel,0,3,2023,September,38,19,2023-09-19,1,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Contract,177.5,0,1
HB-056556,City Hotel,1,163,2024,September,36,8,2024-09-08,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,44.0,,0,Transient-Party,110.0,0,0
HB-094991,City Hotel,0,113,2024,August,32,11,2024-08-11,0,2,2,2.0,0,BB,RUS,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,186.3,0,1
HB-033460,Resort Hotel,0,225,2025,February,8,19,2025-02-19,2,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,57.8,0,0
HB-037798,Resort Hotel,0,251,2025,June,26,26,2025-06-26,1,3,2,0.0,0,HB,CN,Groups,TA/TO,0,0,0,D,E,0,No Deposit,96.0,,0,Transient-Party,106.0,0,0
HB-111197,City Hotel,0,105,2025,May,19,5,2025-05-05,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,85.0,0,0
HB-057402,City Hotel,1,44,2024,September,39,25,2024-09-25,2,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,149.4,0,2
HB-025780,Resort Hotel,0,180,2024,July,27,3,2024-07-03,3,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,,0,Transient,85.0,0,0
HB-089040,City Hotel,0,81,2024,May,20,15,2024-05-15,2,0,2,0.0,0,BB,CN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,133.0,,0,Transient-Party,90.0,0,1
HB-064278,City Hotel,1,65,2025,March,10,3,2025-03-03,3,7,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,100.3,0,0
HB-019436,Resort Hotel,0,0,2023,December,51,19,2023-12-19,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,G,0,No Deposit,241.0,,0,Transient,72.43,0,0
HB-033656,Resort Hotel,0,21,2025,February,9,25,2025-02-25,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient-Party,61.33,0,2
HB-100698,City Hotel,0,0,2024,October,44,29,2024-10-29,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,117.04,0,0
HB-105461,City Hotel,0,6,2025,February,6,4,2025-02-04,2,3,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.8,0,3
HB-100342,City Hotel,0,23,2024,October,43,26,2024-10-26,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,95.0,0,0
HB-092180,City Hotel,0,53,2024,June,26,30,2024-06-30,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,119.7,0,1
HB-078914,City Hotel,0,5,2023,October,42,17,2023-10-17,1,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,110.0,0,Transient,162.0,0,0
HB-016827,Resort Hotel,0,25,2023,September,37,11,2023-09-11,1,2,2,0.0,0,HB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,135.67,0,1
HB-104911,City Hotel,0,17,2025,January,4,20,2025-01-20,2,3,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,94.32,0,1
HB-092503,City Hotel,0,132,2024,June,26,28,2024-06-28,2,8,3,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,92.02,0,2
HB-061441,City Hotel,1,12,2024,December,50,10,2024-12-10,2,2,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.89,0,0
HB-073898,City Hotel,1,258,2023,July,26,2,2023-07-02,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Contract,62.0,0,0
HB-116808,City Hotel,0,153,2025,July,29,18,2025-07-18,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,126.13,0,1
HB-107999,City Hotel,0,27,2025,June,24,12,2025-06-12,1,2,1,0.0,0,BB,SWE,Direct,Direct,1,1,1,A,A,0,No Deposit,,,0,Transient,95.0,0,0
HB-082678,City Hotel,0,23,2024,January,1,2,2024-01-02,2,1,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26.0,,0,Transient-Party,87.0,0,0
HB-004542,Resort Hotel,0,136,2024,March,12,24,2024-03-24,0,3,1,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,387.0,,0,Transient-Party,0.0,0,0
HB-081961,City Hotel,1,272,2024,August,32,5,2024-08-05,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,41,Transient,65.0,0,0
HB-044182,City Hotel,0,164,2023,October,40,2,2023-10-02,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,19.0,,0,Transient-Party,100.0,0,0
HB-004290,Resort Hotel,1,219,2024,March,9,2,2024-03-02,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,310.0,,0,Transient,52.0,0,0
HB-068623,City Hotel,1,69,2025,May,21,19,2025-05-19,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,99.0,0,0
HB-052931,City Hotel,1,71,2024,June,24,14,2024-06-14,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236.0,,0,Transient,120.0,0,0
HB-017214,Resort Hotel,0,167,2023,September,37,17,2023-09-17,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Contract,68.0,0,3
HB-008371,Resort Hotel,1,289,2024,September,39,24,2024-09-24,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,96.0,,0,Transient-Party,64.0,0,0
HB-084219,City Hotel,0,41,2024,February,7,18,2024-02-18,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient-Party,72.38,0,0
HB-071786,City Hotel,1,229,2025,July,28,12,2025-07-12,1,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,110.0,0,0
HB-036847,Resort Hotel,0,1,2025,May,22,30,2025-05-30,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104.0,,0,Transient,72.0,0,0
HB-077239,City Hotel,0,0,2023,September,37,14,2023-09-14,1,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,128.0,0,0
HB-016316,Resort Hotel,0,102,2023,August,34,21,2023-08-21,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,134.0,0,2
HB-020133,Resort Hotel,0,2,2024,January,2,10,2024-01-10,2,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,49.43,0,1
HB-022524,Resort Hotel,0,25,2024,March,13,30,2024-03-30,0,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,I,0,No Deposit,,,0,Transient,0.0,0,0
HB-018749,Resort Hotel,0,6,2025,February,8,18,2025-02-18,0,1,2,2.0,0,BB,PRT,Direct,Direct,1,0,3,C,C,0,No Deposit,250.0,,0,Group,67.5,0,1
HB-075772,City Hotel,1,323,2023,September,36,5,2023-09-05,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
HB-002558,Resort Hotel,0,92,2023,October,42,22,2023-10-22,1,3,2,0.0,0,BB,CYM,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient-Party,40.5,0,2
HB-052743,City Hotel,1,120,2024,June,24,10,2024-06-10,1,2,2,0.0,0,BB,NZL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.9,0,0
HB-048931,City Hotel,1,69,2024,April,14,2,2024-04-02,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,85.85,0,0
HB-045567,City Hotel,1,85,2023,November,45,7,2023-11-07,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,60,Transient,111.0,0,0
HB-075212,City Hotel,1,294,2023,August,32,7,2023-08-07,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0
HB-025392,Resort Hotel,0,322,2024,June,25,22,2024-06-22,0,3,2,0.0,0,HB,POL,Groups,Direct,0,0,0,A,A,0,No Deposit,,,75,Transient-Party,92.0,0,0
HB-098839,City Hotel,0,91,2024,October,40,3,2024-10-03,1,1,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,113.4,0,2
HB-086308,City Hotel,0,79,2024,March,13,28,2024-03-28,1,3,2,1.0,0,BB,SVK,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,16.0,,0,Transient,103.28,0,1
HB-075955,City Hotel,1,301,2023,August,33,14,2023-08-14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,6.0,,0,Transient-Party,101.5,0,0
HB-064609,City Hotel,1,52,2025,March,11,13,2025-03-13,1,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,56.0,,0,Transient,80.0,0,0
HB-043747,City Hotel,0,86,2023,September,38,24,2023-09-24,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,12.0,,0,Transient-Party,87.5,0,0
HB-060946,City Hotel,1,34,2024,November,48,27,2024-11-27,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,,,0,Transient-Party,75.0,0,0
HB-048286,City Hotel,1,56,2024,March,12,20,2024-03-20,2,0,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,180.0,0,1
HB-114806,City Hotel,0,396,2025,June,26,25,2025-06-25,2,0,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,122.4,0,1
HB-113058,City Hotel,0,51,2025,May,22,28,2025-05-28,2,3,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,165.2,0,1
HB-009789,Resort Hotel,1,89,2025,January,1,2,2025-01-02,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,46.8,0,1
HB-033525,Resort Hotel,0,11,2025,February,9,24,2025-02-24,0,1,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,107.0,1,0
HB-072881,City Hotel,1,180,2025,August,32,8,2025-08-08,2,6,2,0.0,0,HB,AUT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,223.0,0,1
HB-071182,City Hotel,1,107,2025,June,26,29,2025-06-29,0,1,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,0
HB-112449,City Hotel,0,90,2025,May,21,21,2025-05-21,2,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,117.0,0,1
HB-054895,City Hotel,1,28,2024,July,31,29,2024-07-29,0,1,2,1.0,0,BB,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,119.0,0,0
HB-024290,Resort Hotel,0,5,2024,May,19,11,2024-05-11,1,4,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,3,No Deposit,,,0,Transient-Party,70.0,0,0
HB-042091,City Hotel,0,0,2023,August,35,31,2023-08-31,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0
HB-010107,Resort Hotel,1,12,2025,February,7,12,2025-02-12,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,66.29,0,1
HB-006372,Resort Hotel,1,76,2024,June,23,6,2024-06-06,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,116.0,0,0
HB-117177,City Hotel,0,10,2025,July,31,28,2025-07-28,1,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,143.0,0,0
HB-105563,City Hotel,0,1,2025,February,7,10,2025-02-10,0,2,2,0.0,1,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,51.5,1,1
HB-099349,City Hotel,0,180,2024,October,41,10,2024-10-10,1,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,234.0,,0,Transient-Party,120.0,0,0
HB-094616,City Hotel,0,125,2024,July,31,31,2024-07-31,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,126.51,1,0
HB-090651,City Hotel,0,118,2024,June,23,6,2024-06-06,1,2,1,0.0,0,BB,POL,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191.0,,0,Transient-Party,110.0,0,0
HB-068005,City Hotel,1,332,2025,May,19,11,2025-05-11,0,3,2,0.0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,0
HB-030043,Resort Hotel,0,43,2024,November,45,8,2024-11-08,0,4,2,0.0,0,BB,LVA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient-Party,46.8,0,2
HB-032741,Resort Hotel,0,15,2025,February,6,3,2025-02-03,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,G,0,No Deposit,,,0,Transient,70.0,0,2
HB-070249,City Hotel,1,49,2025,June,24,12,2025-06-12,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,89.1,0,1
HB-114149,City Hotel,0,218,2025,June,24,15,2025-06-15,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,130.5,0,1
HB-075077,City Hotel,1,278,2023,July,29,22,2023-07-22,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0
HB-033871,Resort Hotel,0,7,2025,March,9,2,2025-03-02,1,3,1,0.0,0,BB,BEL,Groups,Corporate,0,0,0,A,C,1,No Deposit,,223.0,0,Transient-Party,29.0,0,0
HB-059665,City Hotel,1,50,2024,October,44,30,2024-10-30,2,3,2,0.0,0,HB,HUN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,162.4,0,1
HB-062465,City Hotel,1,38,2025,January,3,14,2025-01-14,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,,67.0,0,Transient,75.0,0,0
HB-032622,Resort Hotel,0,112,2025,January,5,28,2025-01-28,2,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,37.8,0,2
HB-037414,Resort Hotel,0,0,2025,June,25,17,2025-06-17,0,0,2,0.0,0,BB,PRT,Direct,Direct,1,0,0,A,A,0,No Deposit,,,0,Transient,0.0,0,0
HB-007637,Resort Hotel,1,180,2024,August,33,17,2024-08-17,3,9,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,75.0,,0,Transient,143.1,0,0
HB-074943,City Hotel,1,146,2023,July,26,2,2023-07-02,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,,0,Transient,76.5,0,0
HB-092168,City Hotel,0,0,2024,June,26,26,2024-06-26,2,4,2,0.0,0,BB,CHE,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,130.8,0,1
HB-101525,City Hotel,0,46,2024,November,45,7,2024-11-07,1,5,1,0.0,0,BB,MEX,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,10.0,,0,Transient,124.71,0,0
HB-104167,City Hotel,0,66,2025,January,1,4,2025-01-04,0,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.6,0,2
HB-011921,Resort Hotel,1,320,2025,June,23,3,2025-06-03,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,74.25,0,2
HB-080704,City Hotel,0,32,2023,November,47,20,2023-11-20,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,119.0,,0,Transient-Party,73.0,0,0
HB-035161,Resort Hotel,0,351,2025,April,15,8,2025-04-08,2,5,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,D,D,0,No Deposit,298.0,,0,Transient,82.0,0,0
HB-063496,City Hotel,1,50,2025,February,7,12,2025-02-12,2,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,95.4,0,1
HB-072409,City Hotel,1,31,2025,July,31,28,2025-07-28,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,112.0,0,1
HB-025844,Resort Hotel,0,5,2024,October,42,18,2024-10-18,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,270.0,0,Transient,42.0,0,1
HB-040439,City Hotel,1,110,2023,July,30,25,2023-07-25,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0
HB-051384,City Hotel,1,28,2024,May,20,19,2024-05-19,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,174.0,0,Transient-Party,100.0,0,0
HB-023661,Resort Hotel,0,69,2024,April,17,26,2024-04-26,0,4,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26.0,,0,Transient,39.95,0,0
HB-047271,City Hotel,1,2,2024,February,7,14,2024-02-14,2,1,1,0.0,0,SC,AGO,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient-Party,79.0,0,0
HB-111417,City Hotel,0,173,2025,May,19,7,2025-05-07,2,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient-Party,89.1,0,1
HB-112537,City Hotel,0,21,2025,May,21,21,2025-05-21,2,2,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,110.0,0,1
HB-071968,City Hotel,1,130,2025,July,29,16,2025-07-16,2,1,2,0.0,0,HB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,144.0,0,1
HB-025353,Resort Hotel,0,168,2024,June,24,16,2024-06-16,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6.0,,0,Transient,70.4,0,0
HB-064792,City Hotel,1,129,2025,March,11,16,2025-03-16,0,3,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.85,0,1
HB-106650,City Hotel,0,17,2025,February,9,26,2025-02-26,2,1,1,0.0,0,BB,CHN,Groups,TA/TO,0,0,0,D,D,0,No Deposit,30.0,,0,Transient-Party,75.0,0,0
HB-030352,Resort Hotel,0,73,2024,November,45,10,2024-11-10,2,8,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,34.24,0,2
HB-086228,City Hotel,0,41,2024,March,13,27,2024-03-27,2,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,26.0,,22,Transient-Party,107.0,0,1
HB-102429,City Hotel,0,44,2024,November,48,26,2024-11-26,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,98.8,0,2
HB-118363,City Hotel,0,113,2025,August,33,17,2025-08-17,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,155.0,0,1
HB-038680,Resort Hotel,0,160,2025,July,29,20,2025-07-20,2,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,115.2,0,0
HB-006427,Resort Hotel,1,17,2024,June,24,10,2024-06-10,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,129.0,0,0
HB-108582,City Hotel,0,56,2025,March,13,29,2025-03-29,0,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,72.0,0,0
HB-027265,Resort Hotel,0,209,2024,August,33,15,2024-08-15,3,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,99.02,0,2
HB-004453,Resort Hotel,1,1,2024,March,12,19,2024-03-19,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,53.0,0,0
HB-071376,City Hotel,1,405,2025,July,27,4,2025-07-04,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,80.0,0,0
HB-099924,City Hotel,0,52,2024,October,42,17,2024-10-17,1,2,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,1
HB-056839,City Hotel,1,433,2024,September,37,15,2024-09-15,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-000258,Resort Hotel,0,37,2023,July,28,10,2023-07-10,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,105.0,,0,Transient,120.0,0,1
HB-030722,Resort Hotel,0,2,2024,December,49,2,2024-12-02,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,330.0,,0,Transient,30.0,0,1
HB-086058,City Hotel,0,37,2024,March,12,24,2024-03-24,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,117.6,0,1
HB-018778,Resort Hotel,0,15,2023,November,48,27,2023-11-27,0,2,2,0.0,1,HB,PRT,Corporate,Direct,0,0,0,D,D,2,No Deposit,,346.0,0,Transient,60.0,0,1
HB-112992,City Hotel,0,113,2025,May,22,30,2025-05-30,0,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,103.95,0,1
HB-014437,Resort Hotel,0,4,2024,January,4,26,2024-01-26,0,1,1,0.0,0,BB,,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,49.0,0,0
HB-045013,City Hotel,1,102,2023,October,42,16,2023-10-16,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6.0,,0,Transient-Party,101.5,0,0
HB-046309,City Hotel,0,116,2023,December,52,29,2023-12-29,0,4,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,85.5,0,1
